archaeologist,field_uri,field_label
http://www.wikidata.org/entity/Q15970853,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15970853,http://www.wikidata.org/entity/Q431,zoology
http://www.wikidata.org/entity/Q15970896,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q15970904,http://www.wikidata.org/entity/Q12874773,byzantine archaeology
http://www.wikidata.org/entity/Q15973254,http://www.wikidata.org/entity/Q1089547,Greek literature
http://www.wikidata.org/entity/Q15973254,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q15973254,http://www.wikidata.org/entity/Q181260,epigraphy
http://www.wikidata.org/entity/Q15973254,http://www.wikidata.org/entity/Q428995,Hellenistic period
http://www.wikidata.org/entity/Q15973254,http://www.wikidata.org/entity/Q9129,Greek
http://www.wikidata.org/entity/Q1597331,http://www.wikidata.org/entity/Q1277348,Romance studies
http://www.wikidata.org/entity/Q1597331,http://www.wikidata.org/entity/Q12776671,classical arts and culture
http://www.wikidata.org/entity/Q1597331,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1597331,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1597331,http://www.wikidata.org/entity/Q34228,sign language
http://www.wikidata.org/entity/Q1597331,http://www.wikidata.org/entity/Q495527,classical philology
http://www.wikidata.org/entity/Q1597331,http://www.wikidata.org/entity/Q830331,Etruscan art
http://www.wikidata.org/entity/Q15973578,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15973578,http://www.wikidata.org/entity/Q61509,travel
http://www.wikidata.org/entity/Q1597519,http://www.wikidata.org/entity/Q12776671,classical arts and culture
http://www.wikidata.org/entity/Q1597519,http://www.wikidata.org/entity/Q472760,antique
http://www.wikidata.org/entity/Q1597519,http://www.wikidata.org/entity/Q486761,classical antiquity
http://www.wikidata.org/entity/Q1597519,http://www.wikidata.org/entity/Q495527,classical philology
http://www.wikidata.org/entity/Q1597519,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q1598135,http://www.wikidata.org/entity/Q1381199,Protestant theology
http://www.wikidata.org/entity/Q1598135,http://www.wikidata.org/entity/Q1760972,Christian archaeology
http://www.wikidata.org/entity/Q1598135,http://www.wikidata.org/entity/Q235329,history of Christianity
http://www.wikidata.org/entity/Q1598135,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q1598243,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1598243,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q1598243,http://www.wikidata.org/entity/Q914856,historic preservation
http://www.wikidata.org/entity/Q15987112,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1598894,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15990397,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15992612,http://www.wikidata.org/entity/Q208165,collecting
http://www.wikidata.org/entity/Q15992612,http://www.wikidata.org/entity/Q214719,bibliophilia
http://www.wikidata.org/entity/Q15992612,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15992612,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q15994453,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q15994453,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15994713,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q15994746,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q15994746,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15996296,http://www.wikidata.org/entity/Q130614,Roman Senate
http://www.wikidata.org/entity/Q15998867,http://www.wikidata.org/entity/Q130581482,medieval painting
http://www.wikidata.org/entity/Q15998867,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15998867,http://www.wikidata.org/entity/Q3624153,medieval art
http://www.wikidata.org/entity/Q15998867,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q1599889,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1599889,http://www.wikidata.org/entity/Q631286,numismatics
http://www.wikidata.org/entity/Q1600113,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1600313,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1600313,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q1600313,http://www.wikidata.org/entity/Q914856,historic preservation
http://www.wikidata.org/entity/Q16003639,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q16013483,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q16019369,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q16019369,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q16019369,http://www.wikidata.org/entity/Q28171280,ancient civilization
http://www.wikidata.org/entity/Q16019369,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q1602185,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1602185,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q16024023,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q16024023,http://www.wikidata.org/entity/Q8180985,history of architecture
http://www.wikidata.org/entity/Q16024023,http://www.wikidata.org/entity/Q914856,historic preservation
http://www.wikidata.org/entity/Q16029184,http://www.wikidata.org/entity/Q1069,geology
http://www.wikidata.org/entity/Q16029184,http://www.wikidata.org/entity/Q15571255,indigenous peoples of North America
http://www.wikidata.org/entity/Q16029184,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q160333,http://www.wikidata.org/entity/Q113209507,creative and professional writing
http://www.wikidata.org/entity/Q160333,http://www.wikidata.org/entity/Q11629,painting
http://www.wikidata.org/entity/Q160333,http://www.wikidata.org/entity/Q12142141,political activity
http://www.wikidata.org/entity/Q160333,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q160333,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q160333,http://www.wikidata.org/entity/Q25372,drama
http://www.wikidata.org/entity/Q160333,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q160333,http://www.wikidata.org/entity/Q676,prose
http://www.wikidata.org/entity/Q160333,http://www.wikidata.org/entity/Q7163,politics
http://www.wikidata.org/entity/Q160333,http://www.wikidata.org/entity/Q7553,translation
http://www.wikidata.org/entity/Q1603385,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1603385,http://www.wikidata.org/entity/Q46255,geophysics
http://www.wikidata.org/entity/Q1603546,http://www.wikidata.org/entity/Q181260,epigraphy
http://www.wikidata.org/entity/Q1603546,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q1603546,http://www.wikidata.org/entity/Q495527,classical philology
http://www.wikidata.org/entity/Q16038552,http://www.wikidata.org/entity/Q2429397,Ancient Carthage
http://www.wikidata.org/entity/Q16038552,http://www.wikidata.org/entity/Q2826229,North Africa during Antiquity
http://www.wikidata.org/entity/Q16038601,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q16038601,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q16038601,http://www.wikidata.org/entity/Q40634,philology
http://www.wikidata.org/entity/Q16038601,http://www.wikidata.org/entity/Q959782,archaeological excavation
http://www.wikidata.org/entity/Q16038607,http://www.wikidata.org/entity/Q111740735,Roman Africa
http://www.wikidata.org/entity/Q16038621,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q1604126,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1604126,http://www.wikidata.org/entity/Q914856,historic preservation
http://www.wikidata.org/entity/Q16045617,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1605599,http://www.wikidata.org/entity/Q113884225,ancient archeology
http://www.wikidata.org/entity/Q1605599,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1605599,http://www.wikidata.org/entity/Q41493,ancient history
http://www.wikidata.org/entity/Q1605599,http://www.wikidata.org/entity/Q486761,classical antiquity
http://www.wikidata.org/entity/Q1605701,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1605701,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q1605701,http://www.wikidata.org/entity/Q63386008,curating
http://www.wikidata.org/entity/Q1605830,http://www.wikidata.org/entity/Q113884225,ancient archeology
http://www.wikidata.org/entity/Q1605830,http://www.wikidata.org/entity/Q204100,ancient philosophy
http://www.wikidata.org/entity/Q1605830,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1605830,http://www.wikidata.org/entity/Q541923,ancient literature
http://www.wikidata.org/entity/Q1605830,http://www.wikidata.org/entity/Q7748,law
http://www.wikidata.org/entity/Q1606040,http://www.wikidata.org/entity/Q181260,epigraphy
http://www.wikidata.org/entity/Q1606040,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q1606040,http://www.wikidata.org/entity/Q486761,classical antiquity
http://www.wikidata.org/entity/Q16062071,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q16062071,http://www.wikidata.org/entity/Q25931781,International Relations
http://www.wikidata.org/entity/Q16062071,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q16084493,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q16086854,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1608695,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q1608695,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q1608695,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q1608695,http://www.wikidata.org/entity/Q5891,philosophy
http://www.wikidata.org/entity/Q1609051,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1609051,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q160932,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q160932,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q160932,http://www.wikidata.org/entity/Q7922,pedagogy
http://www.wikidata.org/entity/Q160932,http://www.wikidata.org/entity/Q900396,ethnogenesis
http://www.wikidata.org/entity/Q1609364,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1609364,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q1610385,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q1610540,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q1610705,http://www.wikidata.org/entity/Q179132,speleology
http://www.wikidata.org/entity/Q1610705,http://www.wikidata.org/entity/Q210369,paleozoology
http://www.wikidata.org/entity/Q1610705,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1610705,http://www.wikidata.org/entity/Q7205,paleontology
http://www.wikidata.org/entity/Q16111433,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q16111433,http://www.wikidata.org/entity/Q235329,history of Christianity
http://www.wikidata.org/entity/Q16112771,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q16114907,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q16114907,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q16115170,http://www.wikidata.org/entity/Q115161679,antiquities restoration
http://www.wikidata.org/entity/Q16115170,http://www.wikidata.org/entity/Q12271,architecture
http://www.wikidata.org/entity/Q16115170,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1611667,http://www.wikidata.org/entity/Q12271,architecture
http://www.wikidata.org/entity/Q1611667,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1612079,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q1612079,http://www.wikidata.org/entity/Q11764,Iron Age
http://www.wikidata.org/entity/Q1612079,http://www.wikidata.org/entity/Q12772666,Religious cult
http://www.wikidata.org/entity/Q1612079,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q1612079,http://www.wikidata.org/entity/Q36422,Neolithic
http://www.wikidata.org/entity/Q1612529,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1612700,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q16129985,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1613109,http://www.wikidata.org/entity/Q1381199,Protestant theology
http://www.wikidata.org/entity/Q1613109,http://www.wikidata.org/entity/Q1760972,Christian archaeology
http://www.wikidata.org/entity/Q1613109,http://www.wikidata.org/entity/Q235329,history of Christianity
http://www.wikidata.org/entity/Q16131357,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q16131709,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q16132814,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q16162750,http://www.wikidata.org/entity/Q1760972,Christian archaeology
http://www.wikidata.org/entity/Q16162750,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q1616306,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q16169695,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q16178691,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1618182,http://www.wikidata.org/entity/Q1069,geology
http://www.wikidata.org/entity/Q1618182,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q16186249,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q16186249,http://www.wikidata.org/entity/Q1760972,Christian archaeology
http://www.wikidata.org/entity/Q16186249,http://www.wikidata.org/entity/Q3621486,landscape archaeology
http://www.wikidata.org/entity/Q16186249,http://www.wikidata.org/entity/Q45621,ceramic
http://www.wikidata.org/entity/Q1625353,http://www.wikidata.org/entity/Q23498,archaeology
