person_uri,education_uri,education_label
http://www.wikidata.org/entity/Q24025693,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q1963094,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q24025753,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q17371894,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q2498799,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q18044435,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q16629769,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q15068057,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q4399415,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q4415832,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q4522930,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q4303459,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q407741,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q4297312,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q4429313,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q4945385,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q4447101,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q4102809,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q4455792,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q4194254,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q30880067,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q4491172,http://www.wikidata.org/entity/Q1459393,S. M. Kirov Military Medical Academy
http://www.wikidata.org/entity/Q6062091,http://www.wikidata.org/entity/Q1462246,University of Patras
http://www.wikidata.org/entity/Q15129964,http://www.wikidata.org/entity/Q1462611,Lawrence Academy at Groton
http://www.wikidata.org/entity/Q24705047,http://www.wikidata.org/entity/Q14634735,Vilnius University Faculty of History
http://www.wikidata.org/entity/Q2060908,http://www.wikidata.org/entity/Q1464415,Friedrichswerder Gymnasium
http://www.wikidata.org/entity/Q130745068,http://www.wikidata.org/entity/Q1464480,Universidad Autónoma de Guadalajara
http://www.wikidata.org/entity/Q55599962,http://www.wikidata.org/entity/Q1465651,St Hilda's College
http://www.wikidata.org/entity/Q4141109,http://www.wikidata.org/entity/Q14683182,Los Angeles High School
http://www.wikidata.org/entity/Q121462441,http://www.wikidata.org/entity/Q1468481,University of Deusto
http://www.wikidata.org/entity/Q110972944,http://www.wikidata.org/entity/Q1468481,University of Deusto
http://www.wikidata.org/entity/Q135975352,http://www.wikidata.org/entity/Q1468481,University of Deusto
http://www.wikidata.org/entity/Q55997341,http://www.wikidata.org/entity/Q1468481,University of Deusto
http://www.wikidata.org/entity/Q1692067,http://www.wikidata.org/entity/Q14687791,Lincoln-Way Central High School
http://www.wikidata.org/entity/Q12350340,http://www.wikidata.org/entity/Q1469968,Áprily Lajos National College
http://www.wikidata.org/entity/Q1041754,http://www.wikidata.org/entity/Q1470431,Catholic University of Paris
http://www.wikidata.org/entity/Q279366,http://www.wikidata.org/entity/Q1470431,Catholic University of Paris
http://www.wikidata.org/entity/Q1454840,http://www.wikidata.org/entity/Q1470431,Catholic University of Paris
http://www.wikidata.org/entity/Q72832316,http://www.wikidata.org/entity/Q1470431,Catholic University of Paris
http://www.wikidata.org/entity/Q9057494,http://www.wikidata.org/entity/Q1470761,Reial Acadèmia de Belles Arts de Sant Carles de València
http://www.wikidata.org/entity/Q131147697,http://www.wikidata.org/entity/Q1472347,Southern Illinois University Carbondale
http://www.wikidata.org/entity/Q12388377,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q135975352,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q12382961,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q123249766,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q12382974,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q12388908,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q12403069,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q113760560,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q105037705,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q120643967,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q108387031,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q111225958,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q12402964,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q24013659,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q20535673,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q17413384,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q20534223,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q20533925,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q17413394,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q17413487,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q136547232,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q20987161,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q3327256,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q386566,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q55196869,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q5679224,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q3397750,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q3074161,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q57908002,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q9098397,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q57176498,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q8962458,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q59201829,http://www.wikidata.org/entity/Q1473677,University of Santiago de Compostela
http://www.wikidata.org/entity/Q106138244,http://www.wikidata.org/entity/Q1474019,University of Hull
http://www.wikidata.org/entity/Q23019259,http://www.wikidata.org/entity/Q1474624,Yerevan State University
http://www.wikidata.org/entity/Q27136236,http://www.wikidata.org/entity/Q1474624,Yerevan State University
http://www.wikidata.org/entity/Q16371305,http://www.wikidata.org/entity/Q1474624,Yerevan State University
http://www.wikidata.org/entity/Q28114502,http://www.wikidata.org/entity/Q1474624,Yerevan State University
http://www.wikidata.org/entity/Q28108188,http://www.wikidata.org/entity/Q1474624,Yerevan State University
http://www.wikidata.org/entity/Q20512062,http://www.wikidata.org/entity/Q1474624,Yerevan State University
http://www.wikidata.org/entity/Q49247408,http://www.wikidata.org/entity/Q1474624,Yerevan State University
http://www.wikidata.org/entity/Q38905988,http://www.wikidata.org/entity/Q1474624,Yerevan State University
http://www.wikidata.org/entity/Q4159906,http://www.wikidata.org/entity/Q1474624,Yerevan State University
http://www.wikidata.org/entity/Q48951385,http://www.wikidata.org/entity/Q1474624,Yerevan State University
http://www.wikidata.org/entity/Q4069097,http://www.wikidata.org/entity/Q1474624,Yerevan State University
http://www.wikidata.org/entity/Q55740845,http://www.wikidata.org/entity/Q1478723,La Trobe University
http://www.wikidata.org/entity/Q7804026,http://www.wikidata.org/entity/Q1478723,La Trobe University
http://www.wikidata.org/entity/Q112564187,http://www.wikidata.org/entity/Q1478922,Geschwister-Scholl-Gymnasium Pulheim
http://www.wikidata.org/entity/Q3102226,http://www.wikidata.org/entity/Q1479987,Catholic University of Toulouse
http://www.wikidata.org/entity/Q19594721,http://www.wikidata.org/entity/Q1480421,University of Dhaka
http://www.wikidata.org/entity/Q16344960,http://www.wikidata.org/entity/Q1480421,University of Dhaka
http://www.wikidata.org/entity/Q12157851,http://www.wikidata.org/entity/Q1482689,Kyiv National Economic University named after Vadym Hetman
http://www.wikidata.org/entity/Q15711455,http://www.wikidata.org/entity/Q1488183,Academy of Music
http://www.wikidata.org/entity/Q7789092,http://www.wikidata.org/entity/Q14935011,SHORE – Sydney Church of England Grammar School
http://www.wikidata.org/entity/Q6249788,http://www.wikidata.org/entity/Q14935143,Frankston High School
http://www.wikidata.org/entity/Q106728052,http://www.wikidata.org/entity/Q1494671,University of L'Aquila
http://www.wikidata.org/entity/Q138313472,http://www.wikidata.org/entity/Q1495387,Texas State University
http://www.wikidata.org/entity/Q5699275,http://www.wikidata.org/entity/Q14955171,Miina Härma Gymnasium
http://www.wikidata.org/entity/Q13031152,http://www.wikidata.org/entity/Q1499053,Saint Petersburg Theological Academy
http://www.wikidata.org/entity/Q12654578,http://www.wikidata.org/entity/Q1499053,Saint Petersburg Theological Academy
http://www.wikidata.org/entity/Q3918984,http://www.wikidata.org/entity/Q1499053,Saint Petersburg Theological Academy
http://www.wikidata.org/entity/Q4341221,http://www.wikidata.org/entity/Q1499053,Saint Petersburg Theological Academy
http://www.wikidata.org/entity/Q4236199,http://www.wikidata.org/entity/Q1499053,Saint Petersburg Theological Academy
http://www.wikidata.org/entity/Q4183081,http://www.wikidata.org/entity/Q1499053,Saint Petersburg Theological Academy
http://www.wikidata.org/entity/Q4228527,http://www.wikidata.org/entity/Q1499053,Saint Petersburg Theological Academy
http://www.wikidata.org/entity/Q4403727,http://www.wikidata.org/entity/Q1499053,Saint Petersburg Theological Academy
http://www.wikidata.org/entity/Q4358348,http://www.wikidata.org/entity/Q1499053,Saint Petersburg Theological Academy
http://www.wikidata.org/entity/Q4369320,http://www.wikidata.org/entity/Q1499053,Saint Petersburg Theological Academy
http://www.wikidata.org/entity/Q4320887,http://www.wikidata.org/entity/Q1499053,Saint Petersburg Theological Academy
http://www.wikidata.org/entity/Q20679115,http://www.wikidata.org/entity/Q149990,University of Rochester
http://www.wikidata.org/entity/Q7146440,http://www.wikidata.org/entity/Q149990,University of Rochester
http://www.wikidata.org/entity/Q834142,http://www.wikidata.org/entity/Q149990,University of Rochester
http://www.wikidata.org/entity/Q23017381,http://www.wikidata.org/entity/Q1500822,University of La Rochelle
http://www.wikidata.org/entity/Q5544562,http://www.wikidata.org/entity/Q1502975,University of Guyana
http://www.wikidata.org/entity/Q5257583,http://www.wikidata.org/entity/Q1502975,University of Guyana
http://www.wikidata.org/entity/Q61213379,http://www.wikidata.org/entity/Q1506510,Norwegian Military Academy
http://www.wikidata.org/entity/Q67091,http://www.wikidata.org/entity/Q1508541,Meldorfer Gelehrtenschule
http://www.wikidata.org/entity/Q12526370,http://www.wikidata.org/entity/Q1513804,Satbayev University
http://www.wikidata.org/entity/Q111336708,http://www.wikidata.org/entity/Q15142,University of Massachusetts Amherst
http://www.wikidata.org/entity/Q1174609,http://www.wikidata.org/entity/Q15142,University of Massachusetts Amherst
http://www.wikidata.org/entity/Q37886000,http://www.wikidata.org/entity/Q15142,University of Massachusetts Amherst
http://www.wikidata.org/entity/Q6828690,http://www.wikidata.org/entity/Q15142,University of Massachusetts Amherst
http://www.wikidata.org/entity/Q112519,http://www.wikidata.org/entity/Q151510,Heidelberg University
http://www.wikidata.org/entity/Q102744,http://www.wikidata.org/entity/Q151510,Heidelberg University
http://www.wikidata.org/entity/Q12231350,http://www.wikidata.org/entity/Q151510,Heidelberg University
http://www.wikidata.org/entity/Q1346136,http://www.wikidata.org/entity/Q151510,Heidelberg University
http://www.wikidata.org/entity/Q113302429,http://www.wikidata.org/entity/Q151510,Heidelberg University
http://www.wikidata.org/entity/Q105014783,http://www.wikidata.org/entity/Q151510,Heidelberg University
http://www.wikidata.org/entity/Q131721358,http://www.wikidata.org/entity/Q151510,Heidelberg University
http://www.wikidata.org/entity/Q12657841,http://www.wikidata.org/entity/Q151510,Heidelberg University
http://www.wikidata.org/entity/Q113820378,http://www.wikidata.org/entity/Q151510,Heidelberg University
http://www.wikidata.org/entity/Q101394,http://www.wikidata.org/entity/Q151510,Heidelberg University
http://www.wikidata.org/entity/Q102228,http://www.wikidata.org/entity/Q151510,Heidelberg University
http://www.wikidata.org/entity/Q1546669,http://www.wikidata.org/entity/Q151510,Heidelberg University
