person_uri,person_label
http://www.wikidata.org/entity/Q113803187,Jacques Audibert
http://www.wikidata.org/entity/Q113803228,Astrid Steinegger
http://www.wikidata.org/entity/Q113803316,Ergün Laflı
http://www.wikidata.org/entity/Q113804503,Ömür Harmanşah
http://www.wikidata.org/entity/Q113804665,Gunnar Lehmann
http://www.wikidata.org/entity/Q113804739,Rüdiger Gogräfe
http://www.wikidata.org/entity/Q113804821,Kenneth Wayne Russell
http://www.wikidata.org/entity/Q113804846,Aydin Abar
http://www.wikidata.org/entity/Q113805035,Waltrud Wamser-Krasznai
http://www.wikidata.org/entity/Q113805049,Monika Doll
http://www.wikidata.org/entity/Q113806195,Douglas L. Esse
http://www.wikidata.org/entity/Q113806497,Marcel Couturier
http://www.wikidata.org/entity/Q113806618,Amir Golani
http://www.wikidata.org/entity/Q113806619,Cristiano Mengarelli
http://www.wikidata.org/entity/Q113806693,Ivan Petrov Čokoev
http://www.wikidata.org/entity/Q113807186,Viggo Nielsen
http://www.wikidata.org/entity/Q113807228,Wilhelm Schüle
http://www.wikidata.org/entity/Q113807273,Hanne Lovise Aannestad
http://www.wikidata.org/entity/Q113807411,Mordekhai Aviʿam
http://www.wikidata.org/entity/Q113807430,Athanasios Papageōrgiu
http://www.wikidata.org/entity/Q113807549,Benjamin Wehry
http://www.wikidata.org/entity/Q113807573,Branka Migotti
http://www.wikidata.org/entity/Q113807655,Giuseppe Minunno
http://www.wikidata.org/entity/Q113807692,Beate Bollmann
http://www.wikidata.org/entity/Q113807735,Luis Eduardo Salcedo Camacho
http://www.wikidata.org/entity/Q113807987,Charles Carter
http://www.wikidata.org/entity/Q113808001,Frank Braemer
http://www.wikidata.org/entity/Q113808073,John M. McManamon
http://www.wikidata.org/entity/Q113808180,Thomas R. Kersting
http://www.wikidata.org/entity/Q113808394,Yuval Gadot
http://www.wikidata.org/entity/Q113808419,Ralph Hempelmann
http://www.wikidata.org/entity/Q113808536,Pavel Nikolaevič Travkin
http://www.wikidata.org/entity/Q113808558,Melanie Augstein
http://www.wikidata.org/entity/Q113808607,Katia Charbit Nataf
http://www.wikidata.org/entity/Q113808916,Petra Linscheid
http://www.wikidata.org/entity/Q113809209,Claudia Brosseder
http://www.wikidata.org/entity/Q113809216,Bettina Krönung
http://www.wikidata.org/entity/Q113809759,Krishna Deva
http://www.wikidata.org/entity/Q113809911,Michel Sguaitamatti
http://www.wikidata.org/entity/Q113810506,Evgenij Pavlovič Mysʹkov
http://www.wikidata.org/entity/Q113810511,Zaal Andronikashvili
http://www.wikidata.org/entity/Q113810710,Binod Chandra Sinha
http://www.wikidata.org/entity/Q113810796,Gerrit van der Kooij
http://www.wikidata.org/entity/Q113810829,Hany Kahwagi-Janho
http://www.wikidata.org/entity/Q113811027,Katja Kliemann
http://www.wikidata.org/entity/Q113811174,Jerónimo Sánchez Velasco
http://www.wikidata.org/entity/Q113811432,Barbara Deppert-Lippitz
http://www.wikidata.org/entity/Q113811496,Mihailo Milinković
http://www.wikidata.org/entity/Q113811862,Giuseppina Cipriano
http://www.wikidata.org/entity/Q113811901,Jaroslav Vladimirovič Frolov
http://www.wikidata.org/entity/Q113812094,Annette Paetz-Schieck
http://www.wikidata.org/entity/Q113812143,Alessandro Bonfiglio
http://www.wikidata.org/entity/Q113812166,Ida Oggiano
http://www.wikidata.org/entity/Q113812227,Nadia J. Koch
http://www.wikidata.org/entity/Q113812228,Isabelle Tassignon
http://www.wikidata.org/entity/Q113812860,Paola Sconzo
http://www.wikidata.org/entity/Q113813072,Slavica Babamova
http://www.wikidata.org/entity/Q113813126,Cédric Meurice
http://www.wikidata.org/entity/Q113813977,Tatiana Pedrazzi
http://www.wikidata.org/entity/Q113814029,Elenē Papadakē
http://www.wikidata.org/entity/Q113814164,Penelope Filacchione
http://www.wikidata.org/entity/Q113814617,Fevzi Kemal Moetz
http://www.wikidata.org/entity/Q113814622,Jurij Borisovič Serikov
http://www.wikidata.org/entity/Q113814672,Walter Schwenzner
http://www.wikidata.org/entity/Q113814895,Norbert Theis
http://www.wikidata.org/entity/Q113820378,Salah H. Al-Houdalieh
http://www.wikidata.org/entity/Q113820703,Paul Tyers
http://www.wikidata.org/entity/Q113820825,Luciana Drago Troccoli
http://www.wikidata.org/entity/Q113821114,Christine Kepinski-Lecomte
http://www.wikidata.org/entity/Q113821267,Marc Lebeau
http://www.wikidata.org/entity/Q113821268,T̕amaz Kiġuraje
http://www.wikidata.org/entity/Q113821275,Claude Doumet-Serhal
http://www.wikidata.org/entity/Q113821278,Stefano Del Lungo
http://www.wikidata.org/entity/Q113821738,Pedro Ignácio Schmitz
http://www.wikidata.org/entity/Q113821790,Youssef Kanjou
http://www.wikidata.org/entity/Q113822420,Vadim N. Jagodin
http://www.wikidata.org/entity/Q113822901,José Luis de Rojas Gutiérrez de Gandarilla
http://www.wikidata.org/entity/Q113823347,Martin Peilstöcker
http://www.wikidata.org/entity/Q113823446,Nicolas Gillmann
http://www.wikidata.org/entity/Q113823565,Natalia Pulu-Papadēmētriu
http://www.wikidata.org/entity/Q113823733,Önder Bilgi
http://www.wikidata.org/entity/Q113824302,Astrid Böhme-Schönberger
http://www.wikidata.org/entity/Q113824314,Flemming Højlund
http://www.wikidata.org/entity/Q113824595,Uta von Freeden
http://www.wikidata.org/entity/Q113827926,Kalliopē Krētikaku-Nikolaropulu
http://www.wikidata.org/entity/Q113827938,Ryszard Feliks Mazurowski
http://www.wikidata.org/entity/Q113828175,Marisa Melchers
http://www.wikidata.org/entity/Q113829014,Jason Randall Thompson
http://www.wikidata.org/entity/Q113829066,Özden Ürkmez
http://www.wikidata.org/entity/Q113829418,Amita Ray
http://www.wikidata.org/entity/Q113829601,Volker Mende
http://www.wikidata.org/entity/Q113829624,Ute Kelp
http://www.wikidata.org/entity/Q113829687,Tennakoon Vimalananda
http://www.wikidata.org/entity/Q113829766,P. Nick Kardulias
http://www.wikidata.org/entity/Q113829792,Denyse Homès-Fredericq
http://www.wikidata.org/entity/Q113829875,Nora Novgorodova
http://www.wikidata.org/entity/Q113830259,Marko Menđušić
http://www.wikidata.org/entity/Q113830290,Andrea Schwermer
http://www.wikidata.org/entity/Q113830383,Janine Balty
http://www.wikidata.org/entity/Q113830402,Sabine Kiefer
http://www.wikidata.org/entity/Q11383046,Makoto Sahara
http://www.wikidata.org/entity/Q113831022,Maheshwar P. Joshi
http://www.wikidata.org/entity/Q113831205,Molly Swetnam-Burland
http://www.wikidata.org/entity/Q113831299,Rita Dolce
http://www.wikidata.org/entity/Q113831475,Milan Ujević
http://www.wikidata.org/entity/Q113831482,Veli Sevin
http://www.wikidata.org/entity/Q113832006,Luciano Piepoli
http://www.wikidata.org/entity/Q113832232,Ursula Janßen
http://www.wikidata.org/entity/Q113832588,Yonatan Adler
http://www.wikidata.org/entity/Q113832752,Christine Eslick
http://www.wikidata.org/entity/Q113832944,Séverine Marchi
http://www.wikidata.org/entity/Q113832963,Dominic Moreau
http://www.wikidata.org/entity/Q113833062,Ilaria Tirloni
http://www.wikidata.org/entity/Q113833072,Noémie Hosoi
http://www.wikidata.org/entity/Q113833213,Alberto Gavini
http://www.wikidata.org/entity/Q113833751,Fikri Kulakoğlu
http://www.wikidata.org/entity/Q113833753,Kutlu Emre
http://www.wikidata.org/entity/Q113833986,Bärbel Jänicke
http://www.wikidata.org/entity/Q113834532,Michael Wiehen
http://www.wikidata.org/entity/Q113834984,Joachim Meffert
http://www.wikidata.org/entity/Q113835014,Hélène Nutkowicz
http://www.wikidata.org/entity/Q113835078,Gregor Wagner
http://www.wikidata.org/entity/Q113835128,Donald Tsevi Ariʾel
http://www.wikidata.org/entity/Q113835144,Abdalla J. Nabulsi
http://www.wikidata.org/entity/Q113835372,Chiara Soldani
http://www.wikidata.org/entity/Q113835446,Ann E. Farkas
http://www.wikidata.org/entity/Q113836003,Gerhard Grabher
http://www.wikidata.org/entity/Q113836023,Arkadij Viktorovič Baulo
http://www.wikidata.org/entity/Q113836107,R. Gül Gürtekin-Demir
http://www.wikidata.org/entity/Q113836263,Atef Shiyab
http://www.wikidata.org/entity/Q113836265,Hagit Nol
http://www.wikidata.org/entity/Q113836312,Yigal Moyal
http://www.wikidata.org/entity/Q113836341,Christoph Bachhuber
http://www.wikidata.org/entity/Q113836635,Hélène Eristov
http://www.wikidata.org/entity/Q113836650,Roland Schewe
http://www.wikidata.org/entity/Q113836857,Arnaud Coutelas
http://www.wikidata.org/entity/Q113837086,Yitzhak Magen
http://www.wikidata.org/entity/Q113837240,Matthieu Demierre
http://www.wikidata.org/entity/Q113837364,Onkar Chauhan
http://www.wikidata.org/entity/Q113837375,Mieczysław Rodziewicz
http://www.wikidata.org/entity/Q113837554,Dani Śyʾon
http://www.wikidata.org/entity/Q113837559,Jessica Giraud
http://www.wikidata.org/entity/Q113837624,Giorgia Maria Annoscia
http://www.wikidata.org/entity/Q113837635,Yāsamīn Zahrān
http://www.wikidata.org/entity/Q113837958,Grigorij Lʹvovič Semenov
http://www.wikidata.org/entity/Q113838926,Peter Blome
http://www.wikidata.org/entity/Q113838987,Ingrid Weber-Hiden
http://www.wikidata.org/entity/Q113839161,Lori Khatchadourian
http://www.wikidata.org/entity/Q113839174,Marie-Françoise Boussac
http://www.wikidata.org/entity/Q113839239,Robert Laffineur
http://www.wikidata.org/entity/Q113841636,Isolde Lehnert
http://www.wikidata.org/entity/Q113841819,Cathrin Schmitt
http://www.wikidata.org/entity/Q113841871,Samuel Richard Wolff
http://www.wikidata.org/entity/Q113841875,Denis Genequand
http://www.wikidata.org/entity/Q113841982,Christina Wawrzinek
http://www.wikidata.org/entity/Q113841988,Carlo Tronchetti
http://www.wikidata.org/entity/Q113842000,Frederick R. Matson
http://www.wikidata.org/entity/Q113842044,Donald S. Whitcomb
http://www.wikidata.org/entity/Q113842047,Jonas Bjørnebye
http://www.wikidata.org/entity/Q113842175,Matthias Pausch
http://www.wikidata.org/entity/Q113842248,Catherine M. Draycott
http://www.wikidata.org/entity/Q113842259,Tsevi Uri Maʿoz
http://www.wikidata.org/entity/Q113842983,Esaù Dozio
http://www.wikidata.org/entity/Q113844056,Debora Schmid
http://www.wikidata.org/entity/Q113844205,Bianca Ferrara
http://www.wikidata.org/entity/Q113844246,Jeffrey R. Zorn
http://www.wikidata.org/entity/Q113844498,Corinne Sandoz
http://www.wikidata.org/entity/Q113844551,Gabriela Manschus
http://www.wikidata.org/entity/Q113844603,Emiliano Cruccas
http://www.wikidata.org/entity/Q113844636,Caterina Papi
http://www.wikidata.org/entity/Q113844672,Armağan Erkanal
http://www.wikidata.org/entity/Q113844992,Sophie Helas
http://www.wikidata.org/entity/Q113845042,Marie-Cécile Bruwier
http://www.wikidata.org/entity/Q113845151,Oded Borowski
http://www.wikidata.org/entity/Q113845293,Laurie E. Pearce
http://www.wikidata.org/entity/Q113845493,Elisa Maria Grassi
http://www.wikidata.org/entity/Q113845524,Antje Cathérine Gillich
http://www.wikidata.org/entity/Q113845833,Mateja Belak
http://www.wikidata.org/entity/Q113845857,Vincenzo Santoni
http://www.wikidata.org/entity/Q113845943,Elena Rova
http://www.wikidata.org/entity/Q113846025,Bernd Engelhardt
http://www.wikidata.org/entity/Q113846031,Liʾorah Froid
http://www.wikidata.org/entity/Q113846049,Ridha Moumni
http://www.wikidata.org/entity/Q113846099,Jan-Krzysztof Bertram
http://www.wikidata.org/entity/Q113846210,Katja Sternitzke
http://www.wikidata.org/entity/Q113846236,Gelu Florea
http://www.wikidata.org/entity/Q113846253,Dorothea Diemer
http://www.wikidata.org/entity/Q113846255,Laurent Gorgerat
http://www.wikidata.org/entity/Q113846372,Roger S. Boraas
http://www.wikidata.org/entity/Q113846627,Elizabeth Macaulay-Lewis
http://www.wikidata.org/entity/Q113846995,Tajana Pleše
http://www.wikidata.org/entity/Q113847002,Werner Rutishauser
http://www.wikidata.org/entity/Q113847440,Rudolf Moosbrugger-Leu
http://www.wikidata.org/entity/Q113860038,Sylvie Dardaine
http://www.wikidata.org/entity/Q113864279,Charles Cotte
http://www.wikidata.org/entity/Q11388554,Takumi Mitsutani
http://www.wikidata.org/entity/Q113897,Alfred Dieck
http://www.wikidata.org/entity/Q113904241,Mario Grimaldi
http://www.wikidata.org/entity/Q113904330,Lars Karlsson
http://www.wikidata.org/entity/Q113904453,Ömer Özyiğit
http://www.wikidata.org/entity/Q113904462,Farland H. Stanley
http://www.wikidata.org/entity/Q113904780,Irena Šavel
http://www.wikidata.org/entity/Q113947613,Mira Strmčnik Gulič
http://www.wikidata.org/entity/Q113947703,Raffaello Ceccoli
http://www.wikidata.org/entity/Q113955197,Mária Pető
http://www.wikidata.org/entity/Q113955537,Barbara Ravnik
http://www.wikidata.org/entity/Q113958287,Snježana Karinja
http://www.wikidata.org/entity/Q113961783,François Braemer
http://www.wikidata.org/entity/Q113970730,Ignac Kušljan
http://www.wikidata.org/entity/Q113990561,Alexandros Emm. Kontoléon
http://www.wikidata.org/entity/Q113994050,Pierre Leriche
http://www.wikidata.org/entity/Q113996377,Ellen L. Kohler
http://www.wikidata.org/entity/Q113997782,Jon Nathan Young
http://www.wikidata.org/entity/Q114001304,Elżbieta Choińska-Bochdan
http://www.wikidata.org/entity/Q114002288,Fran Lorger
http://www.wikidata.org/entity/Q114006380,Pierre-Marie-Louis-Léon-Gabriel Barrère
http://www.wikidata.org/entity/Q114013662,Szabolcs Rosta
http://www.wikidata.org/entity/Q114041177,Kallimachos Antonakos
http://www.wikidata.org/entity/Q114044038,Dali Colls
http://www.wikidata.org/entity/Q114047312,Emiliano Arena
http://www.wikidata.org/entity/Q114056174,Poul Pedersen
http://www.wikidata.org/entity/Q114056466,Jan Zahle
http://www.wikidata.org/entity/Q114056930,Jean-Paul Boucher
http://www.wikidata.org/entity/Q11405712,Yoshihiro Senda
http://www.wikidata.org/entity/Q114057205,Marie-Françoise Billot
http://www.wikidata.org/entity/Q114057227,Gebhard Bieg
http://www.wikidata.org/entity/Q114069030,Heleen van Londen
http://www.wikidata.org/entity/Q11409104,Michiko Intō
http://www.wikidata.org/entity/Q11409884,Yoshito Harada
http://www.wikidata.org/entity/Q114109,Josef Szombathy
http://www.wikidata.org/entity/Q11412607,Hideo Yoshii
http://www.wikidata.org/entity/Q11412822,Yasunobu Yoshioka
http://www.wikidata.org/entity/Q11412893,Masakazu Yoshizaki
http://www.wikidata.org/entity/Q114154356,Michael Gechter
http://www.wikidata.org/entity/Q114158310,Stefano Valentini
http://www.wikidata.org/entity/Q114167655,Antonio Rusconi
http://www.wikidata.org/entity/Q11416939,Yoshiyuki Sutō
http://www.wikidata.org/entity/Q11418030,Seigo Wada
http://www.wikidata.org/entity/Q114188739,Ferenc Czirfusz
http://www.wikidata.org/entity/Q114212436,Aleksandra Nestorović
http://www.wikidata.org/entity/Q114222849,Charles Bourdon
http://www.wikidata.org/entity/Q11423775,Yoshiyuki Habuta
http://www.wikidata.org/entity/Q114245397,Howard E. Kilbride-Jones
http://www.wikidata.org/entity/Q114247884,Alfredo Carannante
http://www.wikidata.org/entity/Q114255680,Charles de Stabenrath
http://www.wikidata.org/entity/Q11425571,Hideichi Sakazume
http://www.wikidata.org/entity/Q11425710,Kiyotari Tsuboi
http://www.wikidata.org/entity/Q11428938,Hanjūrō Shiono
http://www.wikidata.org/entity/Q114293939,Louis Clarke
http://www.wikidata.org/entity/Q114303117,Vera Kolšek
http://www.wikidata.org/entity/Q11430432,Shūichi Toyama
http://www.wikidata.org/entity/Q11430588,Yutaka Tatara
http://www.wikidata.org/entity/Q114306453,Boštjan Laharnar
http://www.wikidata.org/entity/Q114314889,Georges Seure
http://www.wikidata.org/entity/Q11431813,Tatsuhiko Ōmiwa
http://www.wikidata.org/entity/Q114319662,Petra Stipančić
http://www.wikidata.org/entity/Q114320167,Davorin Vuga
http://www.wikidata.org/entity/Q11433848,Michinori Ōshiro
http://www.wikidata.org/entity/Q11433904,Iwao Ōba
http://www.wikidata.org/entity/Q11433969,Hatsushige Ōtsuka
http://www.wikidata.org/entity/Q11434642,Kashiwa Ōyama
http://www.wikidata.org/entity/Q114351482,Kybalchych Turvont Benediktovich
http://www.wikidata.org/entity/Q11436001,Sachihiro Ōmura
http://www.wikidata.org/entity/Q114368015,Škorpil Vladislav
http://www.wikidata.org/entity/Q114378619,Miha Mlinar
http://www.wikidata.org/entity/Q114410685,Balázs Gusztáv Mende
http://www.wikidata.org/entity/Q114410726,Gianfranca Salis
http://www.wikidata.org/entity/Q114410733,David Billoin
http://www.wikidata.org/entity/Q114410744,Gabriella Kulcsár
http://www.wikidata.org/entity/Q114410749,Kitti Köhler
http://www.wikidata.org/entity/Q114410773,Francesco Genchi
http://www.wikidata.org/entity/Q114410797,Tibor Paluch
http://www.wikidata.org/entity/Q114410798,Piroska Csengeri
http://www.wikidata.org/entity/Q114410801,Judit Regenye
http://www.wikidata.org/entity/Q114416,Felix von Luschan
http://www.wikidata.org/entity/Q114444443,Andréas Nicolaïdès
http://www.wikidata.org/entity/Q114453401,Nathalie Nicolas
http://www.wikidata.org/entity/Q11446160,Masao Okuno
http://www.wikidata.org/entity/Q114489907,David Whitehead
http://www.wikidata.org/entity/Q11449583,Hiroshi Utagawa
http://www.wikidata.org/entity/Q114496535,Monika Rekowska
http://www.wikidata.org/entity/Q11449910,Takao Uno
http://www.wikidata.org/entity/Q11451016,Yoshinori Yasuda
http://www.wikidata.org/entity/Q11451050,Pilar Luna
http://www.wikidata.org/entity/Q114511141,Claus Andreasen
http://www.wikidata.org/entity/Q1145409,Italo Gismondi
http://www.wikidata.org/entity/Q114556445,Mikołaj Baliszewski
http://www.wikidata.org/entity/Q114561447,Franciszek Hirszberg
http://www.wikidata.org/entity/Q114566485,Marco Giglio
http://www.wikidata.org/entity/Q114567545,Peter Davies
http://www.wikidata.org/entity/Q114568255,Jane Hjarl Petersen
http://www.wikidata.org/entity/Q114571988,"William E. Taylor, Jr."
http://www.wikidata.org/entity/Q11457937,Kaoru Terasawa
http://www.wikidata.org/entity/Q11458050,Masamichi Teraishi
http://www.wikidata.org/entity/Q114592255,Federica Rinaldi
http://www.wikidata.org/entity/Q114592467,Kyriakos Nicolaou
http://www.wikidata.org/entity/Q114594816,Matilde Romito
http://www.wikidata.org/entity/Q11460586,Hidefumi Ogawa
http://www.wikidata.org/entity/Q11460589,Hideo Ogawa
http://www.wikidata.org/entity/Q114613458,Shōsaku Iwasawa
http://www.wikidata.org/entity/Q11461352,Saburō Kobayashi
http://www.wikidata.org/entity/Q114615978,Adam Nahlik
http://www.wikidata.org/entity/Q11461748,Toshiko Kobayashi
http://www.wikidata.org/entity/Q11461875,Yukio Kobayashi
http://www.wikidata.org/entity/Q11461889,Ken'ichi Kobayashi
http://www.wikidata.org/entity/Q11461911,Tatsuo Kobayashi
http://www.wikidata.org/entity/Q11462225,Yoshio Oe
http://www.wikidata.org/entity/Q11463612,Masatoshi Konishi
