"archaeologist","gender","birthDate","archaeologistLabel","genderLabel"
"http://www.wikidata.org/entity/Q113842248","http://www.wikidata.org/entity/Q6581072","1970","Catherine M. Draycott","female"
"http://www.wikidata.org/entity/Q113842259","http://www.wikidata.org/entity/Q6581097","1949","Tsevi Uri Maʿoz","male"
"http://www.wikidata.org/entity/Q113842983","http://www.wikidata.org/entity/Q6581097","1979","Esaù Dozio","male"
"http://www.wikidata.org/entity/Q113843272","http://www.wikidata.org/entity/Q6581097","1987","Kevin James Lewis","male"
"http://www.wikidata.org/entity/Q113843889","http://www.wikidata.org/entity/Q6581097","1982","Martin Allemann","male"
"http://www.wikidata.org/entity/Q113844030","http://www.wikidata.org/entity/Q6581097","1985","Hazar Kaba","male"
"http://www.wikidata.org/entity/Q113844056","http://www.wikidata.org/entity/Q6581072","1960","Debora Schmid","female"
"http://www.wikidata.org/entity/Q113844104","http://www.wikidata.org/entity/Q6581097","1981","Victor Klinkenberg","male"
"http://www.wikidata.org/entity/Q113844205","http://www.wikidata.org/entity/Q6581072","1971","Bianca Ferrara","female"
"http://www.wikidata.org/entity/Q113844246","http://www.wikidata.org/entity/Q6581097","1958","Jeffrey R. Zorn","male"
"http://www.wikidata.org/entity/Q113844498","http://www.wikidata.org/entity/Q6581072","1975","Corinne Sandoz","female"
"http://www.wikidata.org/entity/Q113844551","http://www.wikidata.org/entity/Q6581072","1972","Gabriela Manschus","female"
"http://www.wikidata.org/entity/Q113844584","http://www.wikidata.org/entity/Q6581072","1981","Marie-Lys Arnette","female"
"http://www.wikidata.org/entity/Q113844603","http://www.wikidata.org/entity/Q6581097","1977","Emiliano Cruccas","male"
"http://www.wikidata.org/entity/Q113844636","http://www.wikidata.org/entity/Q6581072","1976","Caterina Papi","female"
"http://www.wikidata.org/entity/Q113844672","http://www.wikidata.org/entity/Q6581072","1944","Armağan Erkanal","female"
"http://www.wikidata.org/entity/Q113844955","http://www.wikidata.org/entity/Q6581072","1986","Jessica Schrader","female"
"http://www.wikidata.org/entity/Q113844992","http://www.wikidata.org/entity/Q6581072","1969","Sophie Helas","female"
"http://www.wikidata.org/entity/Q113845151","http://www.wikidata.org/entity/Q6581097","1939","Oded Borowski","male"
"http://www.wikidata.org/entity/Q113845293","http://www.wikidata.org/entity/Q6581072","1956","Laurie E. Pearce","female"
"http://www.wikidata.org/entity/Q113845483","http://www.wikidata.org/entity/Q6581097","1982","Sandis Laime","male"
"http://www.wikidata.org/entity/Q113845493","http://www.wikidata.org/entity/Q6581072","1976","Elisa Maria Grassi","female"
"http://www.wikidata.org/entity/Q113845524","http://www.wikidata.org/entity/Q6581072","1970","Antje Cathérine Gillich","female"
"http://www.wikidata.org/entity/Q113845543","http://www.wikidata.org/entity/Q6581097","1981","Michael Teichmann","male"
"http://www.wikidata.org/entity/Q113845832","http://www.wikidata.org/entity/Q6581097","1981","Yūsuf Ḥassanzāda","male"
"http://www.wikidata.org/entity/Q113845833","http://www.wikidata.org/entity/Q6581072","1958","Mateja Belak","female"
"http://www.wikidata.org/entity/Q113845857","http://www.wikidata.org/entity/Q6581097","1958","Vincenzo Santoni","male"
"http://www.wikidata.org/entity/Q113845943","http://www.wikidata.org/entity/Q6581072","1959","Elena Rova","female"
"http://www.wikidata.org/entity/Q113845949","http://www.wikidata.org/entity/Q6581097","1984","Ivan Vălčev","male"
"http://www.wikidata.org/entity/Q113846025","http://www.wikidata.org/entity/Q6581097","1945","Bernd Engelhardt","male"
"http://www.wikidata.org/entity/Q113846031","http://www.wikidata.org/entity/Q6581072","1955","Liʾorah Froid","female"
"http://www.wikidata.org/entity/Q113846049","http://www.wikidata.org/entity/Q6581097","1979","Ridha Moumni","male"
"http://www.wikidata.org/entity/Q113846099","http://www.wikidata.org/entity/Q6581097","1973","Jan-Krzysztof Bertram","male"
"http://www.wikidata.org/entity/Q113846210","http://www.wikidata.org/entity/Q6581072","1976","Katja Sternitzke","female"
"http://www.wikidata.org/entity/Q113846236","http://www.wikidata.org/entity/Q6581097","1965","Gelu Florea","male"
"http://www.wikidata.org/entity/Q113846253","http://www.wikidata.org/entity/Q6581072","1951","Dorothea Diemer","female"
"http://www.wikidata.org/entity/Q113846255","http://www.wikidata.org/entity/Q6581097","1977","Laurent Gorgerat","male"
"http://www.wikidata.org/entity/Q113846372","http://www.wikidata.org/entity/Q6581097","1926","Roger S. Boraas","male"
"http://www.wikidata.org/entity/Q113846627","http://www.wikidata.org/entity/Q6581072","1980","Elizabeth Macaulay-Lewis","female"
"http://www.wikidata.org/entity/Q113846629","http://www.wikidata.org/entity/Q6581097","1984","Oleksandr Mykolajovyč Kravčenko","male"
"http://www.wikidata.org/entity/Q113846995","http://www.wikidata.org/entity/Q6581072","1976","Tajana Pleše","female"
"http://www.wikidata.org/entity/Q113847002","http://www.wikidata.org/entity/Q6581097","1963","Werner Rutishauser","male"
"http://www.wikidata.org/entity/Q113847440","http://www.wikidata.org/entity/Q6581097","1923","Rudolf Moosbrugger-Leu","male"
"http://www.wikidata.org/entity/Q113860038","http://www.wikidata.org/entity/Q6581072","1947","Sylvie Dardaine","female"
"http://www.wikidata.org/entity/Q113864279","http://www.wikidata.org/entity/Q6581097","1877","Charles Cotte","male"
"http://www.wikidata.org/entity/Q113864703","http://www.wikidata.org/entity/Q6581097","1988","Christopher Vădeanu","male"
"http://www.wikidata.org/entity/Q11388554","http://www.wikidata.org/entity/Q6581097","1947","Takumi Mitsutani","male"
"http://www.wikidata.org/entity/Q113897","http://www.wikidata.org/entity/Q6581097","1906","Alfred Dieck","male"
"http://www.wikidata.org/entity/Q113904241","http://www.wikidata.org/entity/Q6581097","1973","Mario Grimaldi","male"
"http://www.wikidata.org/entity/Q113904330","http://www.wikidata.org/entity/Q6581097","1957","Lars Karlsson","male"
"http://www.wikidata.org/entity/Q113904453","http://www.wikidata.org/entity/Q6581097","1949","Ömer Özyiğit","male"
"http://www.wikidata.org/entity/Q113904462","http://www.wikidata.org/entity/Q6581097","1941","Farland H. Stanley","male"
"http://www.wikidata.org/entity/Q113904780","http://www.wikidata.org/entity/Q6581072","1949","Irena Šavel","female"
"http://www.wikidata.org/entity/Q113947613","http://www.wikidata.org/entity/Q6581072","1946","Mira Strmčnik Gulič","female"
"http://www.wikidata.org/entity/Q113947703","http://www.wikidata.org/entity/Q6581097","1800","Raffaello Ceccoli","male"
"http://www.wikidata.org/entity/Q113947703","http://www.wikidata.org/entity/Q6581097","1808","Raffaello Ceccoli","male"
"http://www.wikidata.org/entity/Q113955197","http://www.wikidata.org/entity/Q6581072","1941","Mária Pető","female"
"http://www.wikidata.org/entity/Q113955537","http://www.wikidata.org/entity/Q6581072","1956","Barbara Ravnik","female"
"http://www.wikidata.org/entity/Q113958287","http://www.wikidata.org/entity/Q6581072","1960","Snježana Karinja","female"
"http://www.wikidata.org/entity/Q113961783","http://www.wikidata.org/entity/Q6581097","1923","François Braemer","male"
"http://www.wikidata.org/entity/Q113970730","http://www.wikidata.org/entity/Q6581097","1857","Ignac Kušljan","male"
"http://www.wikidata.org/entity/Q113990561","http://www.wikidata.org/entity/Q6581097","1859","Alexandros Emm. Kontoléon","male"
"http://www.wikidata.org/entity/Q113994050","http://www.wikidata.org/entity/Q6581097","1940","Pierre Leriche","male"
"http://www.wikidata.org/entity/Q113996377","http://www.wikidata.org/entity/Q6581072","1916","Ellen L. Kohler","female"
"http://www.wikidata.org/entity/Q113997782","http://www.wikidata.org/entity/Q6581097","1938","Jon Nathan Young","male"
"http://www.wikidata.org/entity/Q114001304","http://www.wikidata.org/entity/Q6581072","1935","Elżbieta Choińska-Bochdan","female"
"http://www.wikidata.org/entity/Q114002288","http://www.wikidata.org/entity/Q6581097","1884","Fran Lorger","male"
"http://www.wikidata.org/entity/Q114006380","http://www.wikidata.org/entity/Q6581097","1880","Pierre-Marie-Louis-Léon-Gabriel Barrère","male"
"http://www.wikidata.org/entity/Q114013662","http://www.wikidata.org/entity/Q6581097","1978","Szabolcs Rosta","male"
"http://www.wikidata.org/entity/Q114041177","http://www.wikidata.org/entity/Q6581097","1960","Kallimachos Antonakos","male"
"http://www.wikidata.org/entity/Q114044038","http://www.wikidata.org/entity/Q6581097","1936","Dali Colls","male"
"http://www.wikidata.org/entity/Q114047312","http://www.wikidata.org/entity/Q6581097","1970","Emiliano Arena","male"
"http://www.wikidata.org/entity/Q114056174","http://www.wikidata.org/entity/Q6581097","1947","Poul Pedersen","male"
"http://www.wikidata.org/entity/Q114056466","http://www.wikidata.org/entity/Q6581097","1942","Jan Zahle","male"
"http://www.wikidata.org/entity/Q114056930","http://www.wikidata.org/entity/Q6581097","1925","Jean-Paul Boucher","male"
"http://www.wikidata.org/entity/Q11405712","http://www.wikidata.org/entity/Q6581097","1963","Yoshihiro Senda","male"
"http://www.wikidata.org/entity/Q114057205","http://www.wikidata.org/entity/Q6581072","1944","Marie-Françoise Billot","female"
"http://www.wikidata.org/entity/Q114057227","http://www.wikidata.org/entity/Q6581097","1963","Gebhard Bieg","male"
"http://www.wikidata.org/entity/Q114069030","http://www.wikidata.org/entity/Q6581072","1964","Heleen van Londen","female"
"http://www.wikidata.org/entity/Q11409104","http://www.wikidata.org/entity/Q6581072","1953","Michiko Intō","female"
"http://www.wikidata.org/entity/Q11409884","http://www.wikidata.org/entity/Q6581097","1885","Yoshito Harada","male"
"http://www.wikidata.org/entity/Q114109","http://www.wikidata.org/entity/Q6581097","1853","Josef Szombathy","male"
"http://www.wikidata.org/entity/Q11412607","http://www.wikidata.org/entity/Q6581097","1964","Hideo Yoshii","male"
"http://www.wikidata.org/entity/Q11412822","http://www.wikidata.org/entity/Q6581097","1934","Yasunobu Yoshioka","male"
"http://www.wikidata.org/entity/Q11412893","http://www.wikidata.org/entity/Q6581097","1931","Masakazu Yoshizaki","male"
"http://www.wikidata.org/entity/Q114154356","http://www.wikidata.org/entity/Q6581097","1946","Michael Gechter","male"
"http://www.wikidata.org/entity/Q114158310","http://www.wikidata.org/entity/Q6581097","1972","Stefano Valentini","male"
"http://www.wikidata.org/entity/Q114167655","http://www.wikidata.org/entity/Q6581097","1829","Antonio Rusconi","male"
"http://www.wikidata.org/entity/Q114167655","http://www.wikidata.org/entity/Q6581097","1830","Antonio Rusconi","male"
"http://www.wikidata.org/entity/Q11416939","http://www.wikidata.org/entity/Q6581097","1962","Yoshiyuki Sutō","male"
"http://www.wikidata.org/entity/Q11418030","http://www.wikidata.org/entity/Q6581097","1948","Seigo Wada","male"
"http://www.wikidata.org/entity/Q114188739","http://www.wikidata.org/entity/Q6581097","1827","Ferenc Czirfusz","male"
"http://www.wikidata.org/entity/Q114209163","http://www.wikidata.org/entity/Q6581072","1927","Наталья Григорьевна Кершнер-Горбунова","female"
"http://www.wikidata.org/entity/Q114209163","http://www.wikidata.org/entity/Q6581072","1927","Natalja Grigorjewna Gorbunowa","female"
"http://www.wikidata.org/entity/Q114212436","http://www.wikidata.org/entity/Q6581072","1971","Aleksandra Nestorović","female"
"http://www.wikidata.org/entity/Q114222849","http://www.wikidata.org/entity/Q6581097","1799","Charles Bourdon","male"
"http://www.wikidata.org/entity/Q11423775","http://www.wikidata.org/entity/Q6581097","1951","Yoshiyuki Habuta","male"
"http://www.wikidata.org/entity/Q114243226","http://www.wikidata.org/entity/Q6581097","1898","Georgiy Grigoryev","male"
"http://www.wikidata.org/entity/Q114243226","http://www.wikidata.org/entity/Q6581097","1898","Георгий Васильевич Григорьев","male"
"http://www.wikidata.org/entity/Q114245397","http://www.wikidata.org/entity/Q6581097","1907","Howard E. Kilbride-Jones","male"
"http://www.wikidata.org/entity/Q114247884","http://www.wikidata.org/entity/Q6581097","1974","Alfredo Carannante","male"
"http://www.wikidata.org/entity/Q114255680","http://www.wikidata.org/entity/Q6581097","1801","Charles de Stabenrath","male"
"http://www.wikidata.org/entity/Q11425571","http://www.wikidata.org/entity/Q6581097","1936","Hideichi Sakazume","male"
"http://www.wikidata.org/entity/Q11425710","http://www.wikidata.org/entity/Q6581097","1921","Kiyotari Tsuboi","male"
"http://www.wikidata.org/entity/Q11428938","http://www.wikidata.org/entity/Q6581097","1898","Hanjūrō Shiono","male"
"http://www.wikidata.org/entity/Q114293939","http://www.wikidata.org/entity/Q6581097","1881","Louis Clarke","male"
"http://www.wikidata.org/entity/Q114303117","http://www.wikidata.org/entity/Q6581072","1930","Vera Kolšek","female"
"http://www.wikidata.org/entity/Q11430432","http://www.wikidata.org/entity/Q6581097","1954","Shūichi Toyama","male"
"http://www.wikidata.org/entity/Q11430588","http://www.wikidata.org/entity/Q6581097","1967","Yutaka Tatara","male"
"http://www.wikidata.org/entity/Q114306453","http://www.wikidata.org/entity/Q6581097","1979","Boštjan Laharnar","male"
"http://www.wikidata.org/entity/Q114314889","http://www.wikidata.org/entity/Q6581097","1873","Georges Seure","male"
"http://www.wikidata.org/entity/Q11431813","http://www.wikidata.org/entity/Q6581097","1942","Tatsuhiko Ōmiwa","male"
"http://www.wikidata.org/entity/Q114319662","http://www.wikidata.org/entity/Q6581072","1977","Petra Stipančić","female"
"http://www.wikidata.org/entity/Q114320167","http://www.wikidata.org/entity/Q6581097","1946","Davorin Vuga","male"
"http://www.wikidata.org/entity/Q114331132","http://www.wikidata.org/entity/Q6581097","1987","Uroš Košir","male"
"http://www.wikidata.org/entity/Q11433848","http://www.wikidata.org/entity/Q6581097","1968","Michinori Ōshiro","male"
"http://www.wikidata.org/entity/Q11433904","http://www.wikidata.org/entity/Q6581097","1899","Iwao Ōba","male"
"http://www.wikidata.org/entity/Q11433969","http://www.wikidata.org/entity/Q6581097","1926","Hatsushige Ōtsuka","male"
"http://www.wikidata.org/entity/Q11434642","http://www.wikidata.org/entity/Q6581097","1889","Kashiwa Ōyama","male"
"http://www.wikidata.org/entity/Q114351482","http://www.wikidata.org/entity/Q6581097","1848","Kybalchych Turvont Benediktovich","male"
"http://www.wikidata.org/entity/Q11436001","http://www.wikidata.org/entity/Q6581097","1946","Sachihiro Ōmura","male"
"http://www.wikidata.org/entity/Q114368015","http://www.wikidata.org/entity/Q6581097","1853","Škorpil Vladislav","male"
"http://www.wikidata.org/entity/Q114378619","http://www.wikidata.org/entity/Q6581097","1971","Miha Mlinar","male"
"http://www.wikidata.org/entity/Q114410685","http://www.wikidata.org/entity/Q6581097","1971","Balázs Gusztáv Mende","male"
"http://www.wikidata.org/entity/Q114410709","http://www.wikidata.org/entity/Q6581072","1985","Gunita Zariņa","female"
"http://www.wikidata.org/entity/Q114410726","http://www.wikidata.org/entity/Q6581072","1971","Gianfranca Salis","female"
"http://www.wikidata.org/entity/Q114410744","http://www.wikidata.org/entity/Q6581072","1972","Gabriella Kulcsár","female"
"http://www.wikidata.org/entity/Q114410749","http://www.wikidata.org/entity/Q6581072","1973","Kitti Köhler","female"
"http://www.wikidata.org/entity/Q114410773","http://www.wikidata.org/entity/Q6581097","1977","Francesco Genchi","male"
"http://www.wikidata.org/entity/Q114410797","http://www.wikidata.org/entity/Q6581097","1977","Tibor Paluch","male"
"http://www.wikidata.org/entity/Q114410798","http://www.wikidata.org/entity/Q6581072","1974","Piroska Csengeri","female"
"http://www.wikidata.org/entity/Q114410801","http://www.wikidata.org/entity/Q6581072","1956","Judit Regenye","female"
"http://www.wikidata.org/entity/Q114414519","http://www.wikidata.org/entity/Q6581097","1983","Jindřich Plzák","male"
